f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39
14.1588,7.04439,-4.8735,-6.81367,-12.3687,-11.7129,-14.3312,-16.736,-18.1931,-21.3199,-21.6244,-23.545,-25.0273,-23.9874,-26.9533,-28.025,-27.9756,-25.1783,-27.5707,-27.6335,-28.6931,-27.4773,-30.7486,-29.4089,-30.1027,-30.6156,-28.729,-28.641,-26.2879,-23.4274,-23.564,-29.4182,-31.1431,-30.0894,-29.9253,-30.0049,-28.7515,-27.1019,-23.9049,-28.3028
14.28,7.66041,-9.40571,-10.3583,-13.0148,-16.7926,-16.2715,-23.6899,-24.991,-24.0394,-26.5867,-26.4953,-29.3006,-27.7284,-28.2261,-29.4302,-30.3434,-28.5973,-29.5657,-31.4169,-31.0553,-30.0913,-33.3919,-32.5261,-29.5546,-31.7384,-31.0785,-31.0994,-29.4339,-23.4231,-24.8092,-29.4619,-32.6841,-30.5142,-31.2589,-31.8365,-30.8315,-28.1892,-25.5291,-29.5874
5.92318,0.518867,-12.1254,-14.1244,-17.9181,-22.868,-19.8651,-23.95,-29.3467,-30.048,-32.4052,-31.5832,-35.0416,-33.9112,-35.0779,-34.7733,-35.4605,-34.3606,-36.0252,-38.8405,-36.4654,-38.9287,-39.6813,-38.0629,-33.2602,-36.2561,-38.7741,-39.4544,-37.3986,-30.6454,-31.8036,-34.7901,-37.3286,-37.4848,-37.9026,-38.2071,-36.7788,-35.059,-32.0284,-35.5993
10.4952,2.37019,-6.93311,-12.6154,-16.3776,-13.8437,-13.1483,-15.4113,-21.2423,-27.7787,-31.0395,-32.9814,-29.9271,-30.0406,-31.8303,-31.665,-29.5605,-33.9881,-34.1535,-32.9286,-29.5393,-31.1237,-33.2287,-35.15,-31.1506,-30.3669,-31.9429,-33.0043,-31.942,-27.4864,-28.279,-32.6675,-32.2361,-32.7749,-33.6902,-32.9472,-32.6158,-30.9882,-27.5504,-30.6727
13.9532,4.00067,-4.14225,-8.25915,-16.1353,-11.5919,-11.5884,-14.421,-17.5179,-24.2158,-25.7017,-26.15,-26.1571,-27.0098,-28.0299,-28.9605,-27.133,-29.6917,-29.3316,-30.0708,-27.0661,-27.6394,-29.6882,-31.822,-28.1518,-28.0998,-28.0135,-27.9739,-28.3757,-24.2217,-24.4334,-29.4088,-30.4663,-30.2224,-30.81,-29.7626,-30.0397,-28.1727,-24.8827,-28.5003
12.5435,5.17391,-0.228226,-3.45307,-11.8503,-12.9961,-10.7151,-13.3434,-17.8893,-18.1124,-19.1007,-20.8222,-21.7214,-21.9536,-23.1873,-26.4267,-25.748,-26.0385,-27.212,-28.3853,-26.7268,-26.85,-27.2836,-29.6037,-28.6453,-28.5956,-28.4497,-26.6574,-28.6818,-23.7848,-25.3963,-29.4444,-30.6542,-30.5422,-31.4029,-31.0326,-31.5207,-29.6431,-26.2716,-29.8538
5.9198,2.26922,-1.8856,-6.81065,-12.1849,-15.7766,-13.8358,-14.9145,-18.4932,-18.8496,-20.123,-21.8179,-23.0224,-22.7383,-24.3096,-27.5928,-26.5779,-27.3444,-28.6081,-30.1664,-29.3623,-28.9385,-29.413,-31.8963,-32.0826,-31.4933,-32.1806,-30.5117,-33.0522,-29.6134,-32.1325,-34.5215,-35.384,-34.6717,-36.2807,-36.8373,-37.0494,-35.1217,-32.0019,-35.9284
11.451,7.58834,-0.93819,-7.94759,-10.1978,-12.1532,-12.5073,-12.4272,-16.2387,-17.33,-19.4261,-20.094,-20.8805,-20.7119,-22.694,-24.906,-22.8652,-24.5724,-25.6671,-28.242,-29.1187,-27.5952,-28.8669,-30.2483,-28.5639,-28.2148,-28.163,-28.3755,-29.2538,-26.0427,-26.4688,-30.1107,-33.6425,-31.5202,-32.8806,-32.1489,-31.7618,-29.9817,-27.7137,-32.136
14.2595,7.1838,-1.59914,-6.98403,-13.5153,-12.4965,-13.6859,-12.6806,-16.2172,-18.3388,-23.1283,-21.6944,-22.4563,-23.979,-24.8621,-26.2176,-25.1646,-26.3948,-27.2697,-28.6758,-31.1236,-30.1812,-30.3354,-29.9416,-27.8593,-28.5606,-27.0766,-27.0797,-27.0417,-24.6994,-24.9393,-28.158,-31.6734,-30.0982,-29.9729,-29.499,-28.9371,-27.8742,-24.5744,-28.6964
9.64704,3.1368,-1.6417,-7.51482,-12.5381,-11.2826,-14.4759,-12.2519,-15.1482,-16.9489,-21.3528,-21.0135,-24.7659,-27.3002,-29.4792,-29.0926,-29.5039,-28.9793,-27.005,-28.433,-31.571,-32.2261,-31.4643,-31.2354,-29.3816,-31.2799,-29.0112,-29.139,-29.8038,-27.6029,-27.522,-29.0611,-31.4965,-32.3819,-31.4737,-31.0634,-29.6124,-29.9826,-26.0677,-30.4274
-1.11036,-3.03453,-6.17705,-12.6911,-14.7854,-14.6657,-17.7736,-18.5742,-20.1284,-21.5943,-22.6901,-22.916,-26.5337,-28.7344,-31.2,-32.3324,-31.9979,-31.1638,-30.5201,-32.623,-34.3391,-35.1691,-34.4993,-35.3783,-34.819,-37.4057,-35.1735,-34.8386,-35.009,-31.074,-31.3083,-33.3708,-36.2603,-38.4708,-36.6122,-36.7245,-34.9717,-36.1485,-33.197,-35.981
6.70977,0.799987,-5.26138,-11.0797,-11.082,-13.654,-16.6089,-16.8991,-23.3439,-25.1494,-22.5098,-19.9422,-23.1109,-23.9333,-26.8705,-33.665,-29.3731,-28.4337,-28.9953,-29.3267,-30.6968,-31.5435,-29.4401,-31.4505,-33.7641,-32.0753,-30.9885,-33.76,-29.1038,-24.3981,-25.1789,-29.5562,-33.4498,-33.9785,-31.6707,-31.6322,-32.2515,-30.0738,-29.339,-31.4155
11.9218,5.44107,-3.74107,-12.0038,-11.2786,-13.7308,-16.2981,-15.9764,-20.1388,-21.598,-23.4449,-20.898,-25.5819,-24.4758,-25.8393,-29.1776,-26.3345,-28.8085,-28.916,-27.6495,-28.894,-27.6851,-26.6614,-28.105,-30.6334,-29.8467,-29.917,-30.269,-27.6435,-23.4917,-22.634,-28.083,-30.0714,-30.6223,-30.4387,-29.704,-28.8827,-27.8021,-24.9389,-29.1251
10.4359,5.82923,-5.06076,-14.0956,-10.9264,-16.3743,-15.0709,-17.1415,-19.7147,-21.8562,-23.8688,-22.8345,-23.1993,-23.7667,-26.7025,-25.8621,-28.2367,-29.6071,-30.0807,-28.6094,-30.4703,-29.0201,-30.5124,-30.3373,-31.7253,-30.771,-31.6112,-30.3153,-30.0295,-24.2178,-23.2668,-30.2901,-30.9415,-31.2159,-32.013,-31.6496,-29.695,-29.7169,-26.4504,-30.0817
0.657985,-1.99384,-9.36405,-17.4116,-16.8736,-19.9876,-19.3575,-23.2251,-23.7068,-24.8291,-27.4867,-26.8867,-25.9131,-27.0579,-31.9385,-29.1524,-32.3098,-32.3445,-33.7855,-33.8648,-35.8268,-35.9468,-38.0412,-35.9127,-35.5542,-36.0203,-37.0312,-34.9789,-36.1576,-31.2781,-30.7372,-37.914,-37.6393,-38.557,-39.1081,-38.7323,-35.3251,-36.0646,-33.6614,-36.2626
5.01774,3.9076,-3.48376,-12.8429,-22.2651,-17.9596,-16.1088,-14.82,-17.4431,-21.4406,-30.4313,-26.989,-27.5118,-26.2077,-27.2924,-27.2781,-29.1929,-29.2769,-32.0193,-29.2705,-28.9823,-28.8739,-32.1445,-33.3734,-29.7079,-31.5799,-32.5443,-32.5108,-29.7587,-27.6128,-27.3727,-31.5562,-33.812,-34.5085,-34.8403,-34.2696,-31.0473,-30.0761,-28.0758,-31.7575
5.23572,3.66959,-1.56434,-7.82389,-17.3967,-10.9061,-14.7299,-12.6698,-16.0393,-20.2335,-26.4747,-25.3623,-28.0037,-26.7795,-27.8225,-27.0571,-27.9255,-27.5893,-28.5518,-26.9009,-26.7818,-27.9127,-30.4298,-29.7944,-27.8127,-29.3813,-29.4171,-30.3788,-27.8831,-23.3972,-23.9367,-28.1692,-30.8706,-31.5624,-30.7558,-30.4108,-29.4893,-28.4985,-25.2912,-29.0816
4.41378,-0.214878,-6.80957,-9.15656,-19.3122,-11.3612,-17.2164,-13.7313,-18.5871,-24.4527,-28.4382,-25.7571,-25.7891,-29.7177,-29.906,-32.0713,-30.387,-29.0823,-29.6965,-28.8134,-27.6036,-30.1507,-31.4038,-31.3112,-29.2588,-29.8481,-30.8089,-30.5985,-30.6272,-24.2086,-24.4227,-29.6248,-31.8341,-32.6504,-30.5087,-31.5395,-30.8252,-30.645,-26.8073,-29.453
-2.17895,-5.44231,-10.5189,-15.1956,-21.6723,-19.3085,-22.2101,-19.7255,-24.2181,-30.4586,-33.7145,-29.9118,-28.3962,-33.3191,-33.9976,-37.5118,-39.7344,-34.4076,-35.5353,-32.4233,-33.5009,-36.9324,-37.636,-37.6425,-35.1229,-35.4536,-36.6543,-35.8294,-35.876,-30.3486,-30.8307,-36.2827,-37.9515,-37.5023,-36.4705,-38.5779,-36.8307,-37.2442,-33.0897,-34.6236
3.05444,3.25947,-5.96499,-14.2503,-15.9605,-22.2483,-21.5263,-13.6685,-18.9139,-23.0176,-26.2078,-26.5226,-26.7811,-28.503,-28.2214,-31.0563,-32.2624,-28.5054,-30.8272,-27.271,-29.9284,-32.4416,-33.1348,-32.6875,-32.0138,-31.1288,-32.4658,-31.5265,-27.9809,-25.9612,-27.59,-32.4383,-31.6784,-32.2876,-34.2505,-34.2376,-32.316,-31.2146,-27.5302,-30.5996
7.13612,5.2891,-3.22919,-9.62001,-15.8585,-18.0938,-19.9075,-12.533,-18.1106,-22.7352,-24.1516,-24.8261,-26.5707,-27.9084,-27.0935,-30.7233,-29.351,-28.1317,-28.8969,-27.6075,-28.6632,-30.2567,-30.6258,-29.5667,-28.9325,-29.8311,-30.1166,-28.7181,-25.5074,-23.4695,-24.5297,-29.2524,-28.177,-30.4747,-31.5335,-30.2511,-28.6315,-26.8994,-24.9575,-28.229
6.74104,1.15898,-4.9116,-10.499,-15.0644,-18.6634,-19.8827,-17.063,-22.8903,-27.0266,-29.1493,-31.0784,-30.4105,-29.6402,-28.532,-33.8224,-30.3565,-28.5949,-28.7976,-30.3829,-30.5923,-33.2957,-31.1737,-30.6615,-30.0705,-30.6712,-30.4628,-30.4676,-28.1365,-25.1135,-26.0083,-30.389,-30.1799,-33.4773,-32.9309,-30.6269,-28.7777,-28.2723,-26.9187,-30.0847
-0.335466,-7.28312,-15.0327,-16.1202,-19.0291,-26.7338,-24.5062,-25.0355,-26.8211,-28.3078,-35.8587,-40.5423,-37.4723,-35.1562,-34.2237,-36.5721,-34.8594,-35.3649,-34.7637,-37.9055,-38.6768,-39.5002,-37.2635,-36.608,-36.0038,-37.0334,-36.4094,-36.8214,-34.2462,-31.6207,-32.5353,-36.8085,-37.7201,-41.497,-39.6332,-36.4301,-35.2169,-35.1962,-33.173,-34.9474
9.07438,2.6504,-7.69862,-14.4969,-18.4545,-20.5245,-18.2353,-16.0025,-19.2967,-17.9177,-28.6032,-32.2921,-32.7925,-31.1161,-29.1814,-29.9668,-33.0565,-31.1409,-34.1422,-35.7158,-34.1704,-33.4245,-34.0129,-31.2962,-29.6138,-33.207,-31.5202,-31.5553,-30.8105,-26.867,-26.5188,-32.1389,-34.4923,-34.9918,-33.8726,-33.4123,-32.4535,-30.0793,-27.5314,-29.4839
13.5094,6.15838,-3.65585,-8.00289,-19.8197,-18.6837,-18.5423,-12.5337,-18.6373,-17.1923,-22.3191,-26.6955,-27.0967,-26.4419,-27.3127,-26.8623,-28.6101,-26.0523,-29.749,-30.7675,-29.8564,-29.2716,-30.3561,-28.9996,-28.063,-29.2787,-28.0103,-29.5574,-27.9153,-23.9044,-22.7165,-29.8313,-31.2852,-30.3254,-30.2069,-30.831,-29.3212,-27.3355,-25.2027,-27.766
10.2751,3.52314,-3.82222,-4.94651,-17.0234,-14.6164,-19.3548,-16.6195,-23.095,-22.0044,-22.3805,-22.9492,-25.136,-25.8308,-26.8,-26.7683,-26.6416,-26.9229,-29.8637,-29.1488,-29.2411,-28.5686,-29.1269,-29.3474,-29.472,-28.174,-28.0896,-29.1288,-28.7496,-25.4353,-24.135,-29.6286,-32.9746,-31.8034,-31.1232,-31.1755,-29.7807,-27.9512,-26.2278,-29.9051
-0.237792,-3.82618,-11.7584,-11.348,-18.482,-18.3095,-21.7094,-22.4221,-26.1336,-26.4072,-25.9411,-26.0032,-29.3598,-31.0829,-30.4953,-30.7719,-30.2122,-32.4511,-34.3999,-33.865,-34.5398,-34.4431,-33.3448,-33.8431,-34.8789,-34.5657,-34.3921,-34.0092,-34.1061,-31.927,-30.5947,-35.0764,-37.9474,-38.9508,-37.7948,-37.0523,-34.9554,-34.1575,-31.9853,-35.9483
2.63774,-1.95873,-13.6105,-12.8951,-14.7646,-21.8069,-22.285,-16.6344,-19.7382,-22.2745,-21.0047,-25.9732,-30.0295,-27.7317,-28.1917,-30.5479,-31.4552,-30.858,-31.9574,-32.7732,-31.9305,-31.6155,-32.907,-29.9083,-29.6811,-32.8378,-30.1077,-30.3868,-29.9125,-26.1623,-27.9114,-31.3157,-32.5619,-33.4579,-32.0811,-31.5684,-30.1338,-31.4534,-27.0374,-31.0093
6.01688,1.4377,-11.4045,-9.04135,-13.4954,-16.7394,-18.757,-16.26,-17.3658,-21.7453,-21.9457,-25.2442,-27.1082,-26.3669,-26.4825,-28.9487,-28.7066,-27.8195,-27.2378,-28.5563,-30.3858,-29.4942,-29.0732,-26.4593,-28.9711,-31.858,-28.6026,-27.7541,-28.4224,-22.6527,-23.5215,-28.8709,-31.0401,-30.9739,-29.6372,-29.186,-28.5191,-28.7065,-24.2805,-28.661
6.80814,4.41322,-4.02814,-6.64899,-10.5354,-11.3827,-17.47,-16.5269,-15.2061,-18.9978,-20.9447,-20.812,-24.0435,-25.1918,-25.4104,-26.4783,-26.7528,-25.3909,-26.0071,-28.0551,-29.1817,-30.4805,-28.8151,-28.2938,-28.1682,-31.3949,-29.7448,-29.6447,-29.9491,-23.3142,-23.5175,-29.3951,-31.0034,-33.109,-30.6058,-29.3852,-29.4038,-28.5148,-26.1484,-31.053
2.55305,0.659465,-3.87637,-8.32572,-11.6562,-14.0153,-19.2058,-18.3789,-18.0612,-20.4051,-21.941,-22.1462,-25.2112,-26.3686,-26.8919,-26.9064,-28.5865,-28.5156,-30.0041,-30.6296,-31.1474,-32.4475,-31.9807,-32.9907,-31.2701,-34.8513,-34.3792,-35.6215,-34.3372,-28.9102,-29.4711,-35.293,-35.613,-39.5441,-36.8632,-34.881,-34.4331,-33.4777,-31.8743,-35.8385
10.0476,5.45959,-0.9497,-6.92993,-10.2078,-12.146,-13.5296,-15.994,-18.1137,-19.0108,-20.3229,-20.3384,-21.878,-24.3233,-25.0545,-24.2277,-26.0851,-28.504,-27.5189,-26.6983,-28.0568,-28.5198,-31.0423,-30.1286,-29.5417,-32.0191,-33.2601,-31.4836,-28.4013,-25.24,-28.0209,-30.1946,-32.1393,-33.4953,-34.1196,-33.8405,-31.5061,-29.3744,-26.601,-29.2753
10.1035,5.92613,-2.90647,-8.86732,-12.5538,-14.1022,-12.8827,-15.8692,-20.0057,-22.0451,-23.4428,-22.0425,-24.6309,-26.6373,-26.2691,-27.6427,-25.2607,-26.9866,-25.358,-26.2793,-28.2513,-29.5131,-30.215,-28.2525,-28.6794,-28.2172,-27.7969,-28.1452,-27.8806,-23.6968,-24.5479,-28.6555,-29.1824,-30.1158,-30.9618,-31.6209,-29.2137,-27.5845,-24.3625,-27.4758
-0.609975,-1.73953,-4.90696,-9.11008,-13.2261,-20.1377,-17.1725,-17.3797,-23.4117,-28.5096,-24.7715,-26.1974,-27.0443,-27.612,-28.4902,-32.9257,-28.0665,-26.7739,-27.0972,-28.5035,-30.1198,-31.8673,-32.0978,-29.1792,-29.5093,-29.2345,-28.2579,-30.0741,-30.3322,-26.5059,-25.3021,-30.2502,-29.6125,-31.0648,-32.2381,-30.7569,-29.2004,-27.9627,-24.6659,-29.6285
-12.6493,-12.4971,-11.2168,-13.8117,-20.1503,-27.428,-27.5786,-26.2398,-28.1419,-29.6627,-29.081,-35.465,-32.5121,-33.0811,-34.6701,-37.8016,-34.2997,-32.4079,-34.6812,-36.5975,-35.1565,-35.9866,-38.382,-36.6499,-35.2084,-37.3428,-36.6407,-37.4186,-36.507,-33.1037,-31.6079,-36.566,-37.1856,-37.4564,-39.1416,-35.9144,-35.3479,-33.5416,-30.5109,-36.1193
-3.5733,-1.50924,-7.12855,-9.57194,-19.6626,-15.9795,-22.2726,-18.8553,-21.1878,-23.4192,-24.7804,-30.38,-31.0195,-29.8649,-28.7674,-34.789,-29.5902,-28.6223,-29.2993,-31.9,-31.1035,-30.9151,-34.5717,-33.9435,-32.2195,-33.1519,-33.4534,-32.2248,-30.2402,-27.2163,-26.3156,-31.8836,-33.7265,-33.1241,-33.0796,-32.3523,-32.1745,-30.9835,-27.4107,-30.7785
-4.85487,0.270279,-5.25575,-8.43619,-12.8011,-14.1025,-18.7758,-17.8794,-19.0702,-22.8173,-22.6639,-26.5524,-27.7559,-26.423,-26.9274,-30.8264,-27.0656,-27.6632,-26.6384,-29.389,-29.4055,-28.9953,-32.1776,-29.6991,-29.2886,-29.0858,-30.3309,-30.1065,-27.7914,-23.6795,-23.275,-29.4168,-31.213,-30.7765,-30.5503,-29.8669,-29.0749,-28.5821,-24.2006,-27.8029
-2.9571,-0.0246603,-3.64741,-10.6532,-13.208,-15.1527,-17.059,-20.8288,-19.3627,-23.7851,-23.6958,-23.9363,-26.6683,-27.1788,-28.263,-29.1564,-29.3329,-28.2151,-27.2461,-29.0832,-28.7954,-30.6647,-32.5767,-29.3575,-29.3815,-29.0648,-30.1265,-31.6979,-28.7662,-25.3361,-23.2992,-30.1063,-33.1373,-31.4433,-30.2819,-31.4692,-30.7899,-29.5762,-26.4967,-28.5892
-2.27109,-3.7166,-6.83991,-13.8966,-16.7102,-16.8704,-19.5667,-23.5991,-24.075,-27.3263,-27.4362,-26.7468,-30.6164,-29.9124,-30.978,-32.1123,-34.1278,-32.5207,-32.2444,-33.8426,-34.2317,-36.2603,-36.0936,-34.7659,-35.0857,-34.6846,-36.4349,-35.4593,-33.4658,-31.0253,-29.3791,-36.2175,-39.1116,-37.9223,-35.7888,-37.0461,-37.4793,-35.5046,-33.0322,-35.3849
7.60457,2.69636,-6.02366,-12.9355,-16.1669,-13.7741,-16.7597,-17.1577,-21.4087,-25.9455,-22.443,-25.2417,-29.212,-26.3242,-26.9748,-30.1363,-29.4685,-30.7719,-30.7577,-31.0735,-30.1395,-30.44,-31.5647,-30.9954,-30.3125,-30.884,-32.5239,-29.0905,-27.7635,-25.7706,-25.8339,-30.9066,-33.6238,-34.8857,-32.7115,-31.2477,-33.0757,-31.6443,-28.4796,-31.9302
9.00335,4.27698,-5.82182,-8.69664,-14.2562,-14.3872,-19.4809,-16.6701,-20.739,-22.1954,-19.3114,-25.8357,-25.9511,-25.0175,-25.6962,-27.4769,-25.7427,-27.657,-27.9422,-28.1546,-28.0322,-29.6561,-29.4855,-27.9304,-28.1792,-28.632,-28.6489,-27.8693,-26.4846,-22.8629,-23.7344,-27.4074,-30.495,-30.9401,-30.0664,-29.1557,-29.527,-28.2421,-24.6753,-28.5981
5.16734,1.32975,-8.93891,-6.4708,-8.71887,-10.9219,-19.0506,-18.6238,-17.5518,-20.8432,-22.291,-27.4631,-24.2499,-22.757,-24.9364,-27.7508,-26.0962,-27.9551,-30.5997,-29.0296,-30.773,-32.1428,-30.3336,-29.404,-29.7285,-30.3037,-30.6264,-29.0962,-28.3247,-23.5692,-26.1611,-29.8216,-31.2744,-31.7004,-30.8603,-30.2785,-29.6906,-29.951,-25.0662,-29.5747
-0.778546,-3.51005,-8.65086,-9.37992,-10.8918,-13.2048,-18.8289,-21.444,-19.9841,-23.5091,-27.06,-29.7651,-28.7694,-27.5118,-28.4679,-31.2986,-31.6668,-32.9084,-35.602,-34.0557,-36.2255,-36.2281,-35.7196,-35.0827,-34.7713,-35.1514,-38.58,-34.9087,-33.8333,-31.2743,-32.7464,-37.5229,-37.6551,-38.2094,-37.1556,-36.4594,-35.1431,-36.7973,-31.0762,-36.0293
5.04695,0.172921,-5.29109,-6.15303,-10.7649,-11.1833,-13.777,-17.6846,-19.3359,-26.0884,-26.8069,-26.2984,-27.4233,-27.836,-30.9093,-27.6761,-28.3538,-28.1817,-30.356,-28.1883,-32.2501,-32.7529,-31.4112,-32.1987,-31.1241,-31.3902,-32.1143,-30.8037,-30.1955,-27.1469,-25.5911,-31.6226,-33.8988,-34.0166,-32.7067,-31.3825,-30.0026,-31.1778,-26.7759,-32.1116
13.0565,7.94697,-4.65543,-4.79478,-9.03506,-11.3056,-12.8648,-17.4944,-17.8279,-23.778,-23.6187,-26.5502,-25.3432,-25.6368,-28.5158,-26.4119,-26.336,-25.9869,-27.6417,-26.9822,-29.5116,-30.8014,-28.9035,-29.869,-28.7968,-28.6456,-28.5909,-27.5306,-26.7421,-23.0282,-22.9008,-28.8868,-31.7009,-31.3787,-30.5841,-29.6005,-28.0356,-27.1427,-24.933,-29.6728
13.0242,8.99289,-4.93948,-5.21837,-6.56677,-10.3331,-10.5131,-12.4771,-13.1678,-17.2191,-17.7835,-19.3011,-20.715,-20.4008,-21.0125,-21.9175,-24.2826,-24.1296,-24.8695,-25.6338,-25.68,-26.3466,-27.17,-28.5169,-27.7397,-28.2368,-27.1821,-28.5234,-28.2632,-23.0597,-23.0568,-28.3655,-31.3833,-32.1639,-30.9373,-30.8186,-29.3014,-27.4122,-26.0686,-29.9071
6.72182,3.79894,-2.43441,-4.76896,-7.23943,-10.8931,-11.0141,-12.9004,-15.0232,-17.8734,-18.3788,-19.7182,-21.2301,-21.5472,-21.588,-23.1276,-25.5714,-25.0762,-26.1526,-27.4574,-27.7786,-27.8998,-28.9233,-30.729,-30.5391,-31.426,-30.9455,-32.369,-32.1139,-27.9912,-28.4196,-33.5221,-35.2837,-36.1736,-35.4634,-35.6376,-34.7257,-34.0062,-31.609,-34.7042
14.5601,8.5794,1.15992,0.212504,-5.16412,-8.74701,-8.26439,-11.4582,-16.14,-16.7395,-16.3936,-18.7734,-19.0398,-20.636,-20.3089,-22.4399,-25.1173,-22.9096,-24.1446,-27.7154,-27.3949,-26.38,-26.8309,-29.0286,-28.4874,-28.6242,-29.4612,-29.104,-28.1793,-24.3419,-24.6179,-30.2056,-31.0591,-31.4531,-30.6273,-31.3695,-31.8764,-32.4265,-28.6092,-31.7428
17.3204,9.2354,-3.53678,-3.60206,-8.67395,-13.6455,-12.4531,-15.693,-19.0294,-19.5351,-20.2517,-23.9829,-23.9059,-22.7839,-24.109,-26.0456,-28.8376,-25.8489,-26.8804,-29.352,-29.8344,-27.8107,-27.3069,-28.2747,-28.7835,-29.0743,-28.6489,-28.4054,-27.6113,-22.8119,-21.768,-28.4482,-29.601,-29.919,-29.6694,-30.1238,-29.4624,-28.987,-25.0107,-28.7852
13.9376,6.86674,-8.52863,-9.9952,-11.5451,-21.8742,-20.4442,-22.3973,-22.3691,-21.0577,-24.464,-26.7005,-30.2115,-28.1236,-29.758,-29.6616,-31.9324,-29.0562,-28.5793,-30.4162,-32.0402,-31.1771,-30.7514,-30.0245,-29.1484,-29.2694,-29.5686,-30.27,-28.4503,-25.2917,-23.7682,-30.5668,-32.6075,-32.314,-31.908,-32.3927,-30.3879,-29.4311,-24.794,-28.3795
2.61837,-2.78866,-12.6419,-15.2491,-18.5141,-24.7944,-24.5969,-25.3954,-28.5432,-28.5861,-28.8298,-30.4889,-34.1272,-35.9776,-38.0811,-37.0584,-36.3246,-35.5965,-35.2482,-37.1295,-35.4161,-36.3921,-37.8874,-38.9763,-34.6788,-35.0744,-36.241,-36.6642,-33.3897,-31.9038,-31.3119,-37.1006,-39.9163,-39.2753,-37.5343,-38.8844,-36.8535,-36.1127,-30.8298,-33.5309
5.2422,-4.25517,-14.0824,-13.8552,-16.6303,-17.7903,-21.0091,-20.1712,-21.208,-23.1045,-28.254,-29.4867,-28.0561,-28.6802,-32.7727,-32.7684,-27.4729,-31.2014,-32.5102,-32.8097,-29.7279,-30.2658,-30.6573,-31.3063,-28.8489,-32.1475,-33.1752,-32.9127,-29.0191,-27.303,-27.2658,-30.2069,-33.4548,-32.8547,-33.3591,-32.5338,-32.9862,-32.5481,-28.1888,-30.9208
11.7226,4.08117,-9.1798,-13.4073,-12.0102,-14.0428,-17.2327,-18.3663,-18.4226,-20.229,-25.8112,-25.5585,-26.6991,-27.5802,-30.6685,-29.6023,-27.0153,-29.5535,-31.4865,-29.165,-28.4388,-28.2646,-28.4809,-28.9091,-27.5722,-29.5496,-30.1235,-28.8287,-25.7077,-23.7572,-23.5776,-27.1671,-29.3641,-29.9931,-30.3779,-30.5912,-29.9185,-29.1744,-25.0455,-28.6253
12.4371,7.08283,-7.51118,-7.80125,-12.1184,-13.5319,-12.1269,-17.2723,-18.5856,-21.7256,-25.0736,-24.103,-23.8356,-25.2518,-27.7518,-27.6313,-26.4507,-28.8684,-31.5879,-27.4196,-28.5615,-29.7373,-30.3053,-29.2657,-30.7132,-30.9296,-31.2588,-29.6412,-26.6805,-24.0041,-24.5756,-28.9745,-29.6346,-32.7945,-32.1195,-32.2992,-31.7312,-30.0263,-26.4543,-31.0001
4.87492,0.915236,-8.53669,-11.1747,-14.7867,-15.9108,-15.2547,-19.1885,-20.3941,-24.3567,-26.0281,-25.7904,-25.9959,-26.6443,-28.3314,-30.2398,-29.2616,-30.8637,-33.3808,-31.0392,-32.5328,-34.4848,-35.6617,-33.4096,-34.2175,-34.6524,-36.32,-35.5326,-33.6493,-29.1505,-30.7326,-36.0592,-36.7494,-39.1539,-37.8016,-37.5093,-36.7826,-35.7576,-33.7229,-37.7179
3.74411,5.87699,-1.49739,-17.0874,-13.3426,-11.153,-15.2996,-19.6202,-17.891,-21.1679,-21.7549,-23.1941,-26.0491,-24.7213,-25.0348,-27.4696,-28.5533,-27.6025,-28.845,-30.141,-29.3498,-29.7732,-32.193,-31.9362,-29.6978,-29.5559,-30.0661,-32.5806,-32.1932,-25.832,-27.0353,-31.7996,-34.2822,-32.2609,-33.7496,-32.0807,-31.9166,-30.7081,-29.5935,-31.8906
5.15607,6.30197,0.027219,-14.7958,-15.2328,-12.5776,-14.5646,-18.969,-19.4267,-21.6143,-23.9573,-24.3524,-27.1942,-25.5559,-24.9635,-27.5167,-28.3528,-27.1438,-26.567,-28.0165,-28.0105,-29.5299,-30.8585,-30.8556,-28.4337,-28.4351,-29.0621,-29.7964,-27.5986,-21.7122,-22.0598,-28.9121,-30.1428,-29.8852,-31.0284,-29.4861,-29.4258,-27.6897,-25.4221,-28.3848
1.23045,-1.35799,-3.6473,-10.1993,-13.9621,-18.763,-17.4495,-20.3011,-20.2954,-22.1452,-21.7287,-26.3692,-25.3891,-22.8329,-27.1633,-26.6352,-29.5161,-30.0208,-28.3359,-29.5214,-29.7546,-29.8982,-30.3321,-32.7173,-28.6995,-30.1889,-31.2345,-29.7382,-28.2462,-23.4438,-22.7408,-29.6701,-30.6663,-32.172,-31.0511,-29.5104,-30.7888,-29.03,-26.3114,-29.607
-6.92928,-8.44365,-9.97983,-12.683,-16.2578,-22.3234,-23.6071,-23.2513,-22.5815,-25.8975,-23.9786,-28.8536,-28.1559,-26.8357,-31.7753,-30.8601,-34.4214,-34.3536,-34.2508,-35.2712,-35.7029,-35.6526,-35.9379,-37.4709,-34.4362,-36.8092,-37.4487,-36.1704,-35.266,-32.0919,-30.7959,-35.2162,-36.7203,-38.3241,-36.1725,-34.5661,-37.7811,-35.5303,-32.9881,-36.5211
